"Class Name - Live Allocated Objects";"Live Bytes";"Live Objects";"Allocated Objects";"Avg. Age";"Generations"
"java.security.cert.CertificateNotYetValidException";"0";"0";"0";"0.00";"0"
"java.security.cert.CertificateExpiredException";"0";"0";"0";"0.00";"0"
"sun.util.calendar.CalendarSystem";"0";"0";"0";"0.00";"0"
"sun.misc.PerfCounter$CoreCounters";"0";"0";"0";"0.00";"0"
"sun.security.util.DerIndefLenConverter";"0";"0";"0";"0.00";"0"
"sun.security.x509.AlgIdDSA";"0";"0";"0";"0.00";"0"
"java.net.SocksSocketImpl$6";"0";"0";"0";"0.00";"0"
"java.net.SocksSocketImpl$5";"0";"0";"0";"0.00";"0"
"sun.net.www.protocol.jar.URLJarFile$1";"0";"0";"0";"0.00";"0"
"java.io.ObjectStreamClass$Caches";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MBeanAnalyzer$AttrMethods";"0";"0";"0";"0.00";"0"
"java.nio.file.FileSystems$DefaultFileSystemHolder";"0";"0";"0";"0.00";"0"
"java.nio.file.FileSystems$DefaultFileSystemHolder$1";"0";"0";"0";"0.00";"0"
"sun.misc.PerfCounter";"0";"0";"0";"0.00";"0"
"java.security.KeyFactory";"0";"0";"0";"0.00";"0"
"java.lang.StringCoding";"0";"0";"0";"0.00";"0"
"javax.management.MBeanRegistrationException";"0";"0";"0";"0.00";"0"
"javax.management.MBeanServerNotification";"0";"0";"0";"0.00";"0"
"com.sun.jmx.interceptor.DefaultMBeanServerInterceptor$ListenerWrapper";"0";"0";"0";"0.00";"0"
"javax.management.MBeanTrustPermission";"0";"0";"0";"0.00";"0"
"com.sun.jmx.interceptor.DefaultMBeanServerInterceptor$1";"0";"0";"0";"0.00";"0"
"com.sun.jmx.interceptor.DefaultMBeanServerInterceptor$2";"0";"0";"0";"0.00";"0"
"java.net.SocksSocketImpl$4";"0";"0";"0";"0.00";"0"
"sun.nio.fs.DefaultFileSystemProvider";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.ClassLoaderRepositorySupport$LoaderEntry[]";"0";"0";"0";"0.00";"0"
"java.net.UnknownHostException";"0";"0";"0";"0.00";"0"
"java.util.concurrent.locks.ReentrantLock$FairSync";"0";"0";"0";"0.00";"0"
"sun.security.jca.ProviderList$2";"0";"0";"0";"0.00";"0"
"sun.security.jca.ProviderList";"0";"0";"0";"0.00";"0"
"sun.security.util.ByteArrayTagOrder";"0";"0";"0";"0.00";"0"
"java.security.cert.CertificateFactory";"0";"0";"0";"0.00";"0"
"java.util.logging.LoggingProxyImpl";"0";"0";"0";"0.00";"0"
"java.util.Locale$1";"0";"0";"0";"0.00";"0"
"sun.misc.ASCIICaseInsensitiveComparator";"0";"0";"0";"0.00";"0"
"sun.misc.Unsafe";"0";"0";"0";"0.00";"0"
"java.net.SocksSocketImpl$3";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MBeanSupport";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$Node";"0";"0";"0";"0.00";"0"
"sun.nio.ch.Util";"0";"0";"0";"0.00";"0"
"sun.nio.ch.Util$SelectorWrapper";"0";"0";"0";"0.00";"0"
"java.nio.ByteBuffer[]";"0";"0";"0";"0.00";"0"
"sun.nio.ch.Util$2";"0";"0";"0";"0.00";"0"
"sun.nio.ch.Util$4";"0";"0";"0";"0.00";"0"
"sun.nio.ch.Util$1";"0";"0";"0";"0.00";"0"
"java.text.Normalizer";"0";"0";"0";"0.00";"0"
"javax.management.MalformedObjectNameException";"0";"0";"0";"0.00";"0"
"javax.management.ObjectName$Property[]";"0";"0";"0";"0.00";"0"
"javax.management.ObjectName$Property";"0";"0";"0";"0.00";"0"
"javax.management.ObjectName$PatternProperty";"0";"0";"0";"0.00";"0"
"java.security.SecureRandomSpi";"0";"0";"0";"0.00";"0"
"sun.util.calendar.BaseCalendar";"0";"0";"0";"0.00";"0"
"java.io.ExpiringCache$1";"0";"0";"0";"0.00";"0"
"javax.management.openmbean.OpenType";"0";"0";"0";"0.00";"0"
"javax.management.openmbean.OpenType$1";"0";"0";"0";"0.00";"0"
"sun.util.TimeZoneNameUtility";"0";"0";"0";"0.00";"0"
"java.lang.String[][]";"0";"0";"0";"0.00";"0"
"sun.security.rsa.SunRsaSignEntries";"0";"0";"0";"0.00";"0"
"java.util.Scanner";"0";"0";"0";"0.00";"0"
"sun.net.sdp.SdpProvider$PortRangeRule";"0";"0";"0";"0.00";"0"
"sun.net.sdp.SdpProvider$AddressPortRangeRule";"0";"0";"0";"0.00";"0"
"sun.nio.cs.US_ASCII$Decoder";"0";"0";"0";"0.00";"0"
"sun.nio.fs.UnixFileSystemProvider";"0";"0";"0";"0.00";"0"
"java.nio.file.FileSystemAlreadyExistsException";"0";"0";"0";"0.00";"0"
"java.nio.file.DirectoryNotEmptyException";"0";"0";"0";"0.00";"0"
"sun.nio.fs.UnixDirectoryStream";"0";"0";"0";"0.00";"0"
"java.nio.file.NotDirectoryException";"0";"0";"0";"0.00";"0"
"sun.nio.fs.UnixSecureDirectoryStream";"0";"0";"0";"0.00";"0"
"java.nio.file.LinkPermission";"0";"0";"0";"0.00";"0"
"java.nio.file.NotLinkException";"0";"0";"0";"0.00";"0"
"java.util.BitSet";"0";"0";"0";"0.00";"0"
"java.nio.charset.CharsetEncoder";"0";"0";"0";"0.00";"0"
"java.nio.charset.CoderMalfunctionError";"0";"0";"0";"0.00";"0"
"sun.security.x509.ExtendedKeyUsageExtension";"0";"0";"0";"0.00";"0"
"sun.security.x509.IssuerAlternativeNameExtension";"0";"0";"0";"0.00";"0"
"sun.security.util.DerValue[]";"0";"0";"0";"0.00";"0"
"java.util.Collections$UnmodifiableList$1";"0";"0";"0";"0.00";"0"
"java.util.concurrent.locks.AbstractQueuedSynchronizer";"0";"0";"0";"0.00";"0"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$Node";"0";"0";"0";"0.00";"0"
"java.security.AlgorithmParametersSpi";"0";"0";"0";"0.00";"0"
"sun.net.www.URLConnection";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MBeanAnalyzer";"0";"0";"0";"0.00";"0"
"sun.security.util.ManifestEntryVerifier$SunProviderHolder";"0";"0";"0";"0.00";"0"
"java.lang.ref.PhantomReference";"0";"0";"0";"0.00";"0"
"sun.security.rsa.RSASignature";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.ConvertingMethod";"0";"0";"0";"0.00";"0"
"javax.management.openmbean.OpenType[]";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MXBeanMapping[]";"0";"0";"0";"0.00";"0"
"java.io.Bits";"0";"0";"0";"0.00";"0"
"java.security.PermissionCollection";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.NamedObject";"0";"0";"0";"0.00";"0"
"java.util.EmptyStackException";"0";"0";"0";"0.00";"0"
"java.lang.StackTraceElement";"0";"0";"0";"0.00";"0"
"sun.nio.fs.UnixMountEntry";"0";"0";"0";"0.00";"0"
"sun.security.x509.RDN";"0";"0";"0";"0.00";"0"
"sun.security.x509.AVA";"0";"0";"0";"0.00";"0"
"java.net.SocksSocketImpl$2";"0";"0";"0";"0.00";"0"
"sun.security.x509.AVA[]";"0";"0";"0";"0.00";"0"
"java.lang.ClassLoader$ParallelLoaders";"0";"0";"0";"0.00";"0"
"sun.util.logging.LoggingSupport$1";"0";"0";"0";"0.00";"0"
"java.io.ObjectInputStream$HandleTable$HandleList[]";"0";"0";"0";"0.00";"0"
"java.io.ObjectInputStream$HandleTable$HandleList";"0";"0";"0";"0.00";"0"
"java.lang.ProcessEnvironment$ExternalData";"0";"0";"0";"0.00";"0"
"sun.security.jca.ProviderConfig$2";"0";"0";"0";"0.00";"0"
"java.util.concurrent.ConcurrentHashMap$Holder";"0";"0";"0";"0.00";"0"
"java.net.SocketTimeoutException";"0";"0";"0";"0.00";"0"
"java.net.InetSocketAddress";"0";"0";"0";"0.00";"0"
"java.util.ServiceConfigurationError";"0";"0";"0";"0.00";"0"
"java.net.SocksSocketImpl$1";"0";"0";"0";"0.00";"0"
"java.lang.management.ManagementFactory";"0";"0";"0";"0.00";"0"
"java.lang.management.ManagementFactory$1";"0";"0";"0";"0.00";"0"
"java.net.SocksSocketImpl";"0";"0";"0";"0.00";"0"
"java.util.WeakHashMap$Values";"0";"0";"0";"0.00";"0"
"java.util.WeakHashMap$EntrySet";"0";"0";"0";"0.00";"0"
"java.util.Arrays$LegacyMergeSort";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$NonNullMXBeanMapping";"0";"0";"0";"0.00";"0"
"sun.security.x509.AVAKeyword";"0";"0";"0";"0.00";"0"
"sun.util.calendar.CalendarUtils";"0";"0";"0";"0.00";"0"
"sun.net.sdp.SdpProvider";"0";"0";"0";"0.00";"0"
"java.lang.ref.Finalizer$1";"0";"0";"0";"0.00";"0"
"java.lang.ref.Finalizer$2";"0";"0";"0";"0.00";"0"
"java.lang.ref.Finalizer$3";"0";"0";"0";"0.00";"0"
"sun.security.x509.AlgorithmId[]";"0";"0";"0";"0.00";"0"
"java.security.cert.X509Certificate[]";"0";"0";"0";"0.00";"0"
"java.security.cert.X509CRL[]";"0";"0";"0";"0.00";"0"
"sun.security.x509.X509CertImpl[]";"0";"0";"0";"0.00";"0"
"sun.security.x509.X509CRLImpl[]";"0";"0";"0";"0.00";"0"
"java.lang.ClassFormatError";"0";"0";"0";"0.00";"0"
"sun.security.jca.GetInstance";"0";"0";"0";"0.00";"0"
"sun.net.NetHooks";"0";"0";"0";"0.00";"0"
"sun.nio.cs.UTF_16LE";"0";"0";"0";"0.00";"0"
"sun.nio.cs.UTF_16LE$Decoder";"0";"0";"0";"0.00";"0"
"sun.nio.cs.UTF_16LE$Encoder";"0";"0";"0";"0.00";"0"
"java.security.KeyFactorySpi";"0";"0";"0";"0.00";"0"
"sun.security.x509.RDN[]";"0";"0";"0";"0.00";"0"
"java.security.cert.Certificate";"0";"0";"0";"0.00";"0"
"java.security.cert.Certificate$CertificateRep";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$Slice";"0";"0";"0";"0.00";"0"
"sun.security.jca.ProviderList$ServiceList$1";"0";"0";"0";"0.00";"0"
"java.util.zip.InflaterInputStream";"0";"0";"0";"0.00";"0"
"java.util.zip.ZipException";"0";"0";"0";"0.00";"0"
"sun.misc.Hashing$Holder";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CollectionMapping";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$IdentityMapping";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$MXBeanRefMapping";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeMapping";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$Mappings";"0";"0";"0";"0.00";"0"
"sun.net.www.MessageHeader$HeaderIterator";"0";"0";"0";"0.00";"0"
"java.util.concurrent.locks.ReentrantReadWriteLock$Sync";"0";"0";"0";"0.00";"0"
"java.lang.ArithmeticException";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MBeanIntrospector$MBeanInfoMaker";"0";"0";"0";"0.00";"0"
"java.security.spec.EncodedKeySpec";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.wrapper.CK_TOKEN_INFO";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$SliceNode";"0";"0";"0";"0.00";"0"
"sun.util.resources.TimeZoneNames";"0";"0";"0";"0.00";"0"
"sun.management.ManagementFactoryHelper$PlatformLoggingImpl";"0";"0";"0";"0.00";"0"
"java.text.Format";"0";"0";"0";"0.00";"0"
"java.text.AttributedString";"0";"0";"0";"0.00";"0"
"sun.nio.cs.StandardCharsets$Aliases";"0";"0";"0";"0.00";"0"
"java.util.logging.LogManager$Cleaner";"0";"0";"0";"0.00";"0"
"java.lang.OutOfMemoryError";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$StartS";"0";"0";"0";"0.00";"0"
"java.util.regex.PatternSyntaxException";"0";"0";"0";"0.00";"0"
"java.util.HashMap$HashIterator";"0";"0";"0";"0.00";"0"
"java.nio.ReadOnlyBufferException";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$UnixCaret";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$Caret";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$Begin";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$UnixDollar";"0";"0";"0";"0.00";"0"
"java.nio.HeapLongBuffer";"0";"0";"0";"0.00";"0"
"java.nio.LongBuffer";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$UnixDot";"0";"0";"0";"0.00";"0"
"java.util.Collections$EmptyMap";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$CIBackRef";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$BackRef";"0";"0";"0";"0.00";"0"
"java.util.Collections$EmptyList";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$Utype";"0";"0";"0";"0.00";"0"
"java.util.Collections$EmptySet";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$LastMatch";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$End";"0";"0";"0";"0.00";"0"
"java.util.Collections$AsLIFOQueue";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$Script";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$Block";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$Pos";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$Neg";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$Ques";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$BehindS";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$Behind";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$NotBehindS";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$NotBehind";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$GroupCurly";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$Loop";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$LazyLoop";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$Prolog";"0";"0";"0";"0.00";"0"
"java.util.Collections$SetFromMap";"0";"0";"0";"0.00";"0"
"java.util.Collections$2";"0";"0";"0";"0.00";"0"
"java.util.Collections$ReverseComparator2";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$SingleU";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$SingleI";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$SingleS";"0";"0";"0";"0.00";"0"
"java.util.Collections$CopiesList";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$SliceUS";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$SliceU";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$SliceIS";"0";"0";"0";"0.00";"0"
"java.util.Collections$SingletonMap";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$SliceS";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$1";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$2";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$3";"0";"0";"0";"0.00";"0"
"java.util.Collections$SingletonList";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$6";"0";"0";"0";"0.00";"0"
"java.util.Collections$CheckedSortedMap";"0";"0";"0";"0.00";"0"
"sun.security.util.ManifestDigester$Entry";"0";"0";"0";"0.00";"0"
"java.util.ComparableTimSort";"0";"0";"0";"0.00";"0"
"java.util.Collections$CheckedMap";"0";"0";"0";"0.00";"0"
"java.lang.Throwable";"0";"0";"0";"0.00";"0"
"java.lang.Throwable$WrappedPrintStream";"0";"0";"0";"0.00";"0"
"java.lang.Throwable$WrappedPrintWriter";"0";"0";"0";"0.00";"0"
"java.lang.Throwable[]";"0";"0";"0";"0.00";"0"
"sun.security.pkcs.PKCS8Key";"0";"0";"0";"0.00";"0"
"sun.nio.fs.SolarisWatchService";"0";"0";"0";"0.00";"0"
"sun.nio.fs.PollingWatchService";"0";"0";"0";"0.00";"0"
"com.oracle.security.ucrypto.Config";"0";"0";"0";"0.00";"0"
"com.oracle.security.ucrypto.ConfigException";"0";"0";"0";"0.00";"0"
"java.net.ServerSocket";"0";"0";"0";"0.00";"0"
"java.net.ServerSocket$1";"0";"0";"0";"0.00";"0"
"sun.misc.Perf";"0";"0";"0";"0.00";"0"
"sun.misc.Perf$1";"0";"0";"0";"0.00";"0"
"java.util.TreeMap$PrivateEntryIterator";"0";"0";"0";"0.00";"0"
"java.util.zip.Deflater";"0";"0";"0";"0.00";"0"
"sun.security.x509.SubjectKeyIdentifierExtension";"0";"0";"0";"0.00";"0"
"java.util.Collections$CheckedList";"0";"0";"0";"0.00";"0"
"java.lang.reflect.InvocationTargetException";"0";"0";"0";"0.00";"0"
"sun.security.x509.UnparseableExtension";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor1";"0";"0";"0";"0.00";"0"
"sun.management.MemoryPoolImpl$PoolSensor";"0";"0";"0";"0.00";"0"
"java.util.Collections$CheckedRandomAccessList";"0";"0";"0";"0.00";"0"
"java.lang.ProcessEnvironment";"0";"0";"0";"0.00";"0"
"java.lang.Integer$IntegerCache";"0";"0";"0";"0.00";"0"
"java.lang.Integer[]";"0";"0";"0";"0.00";"0"
"java.util.Collections$CheckedSortedSet";"0";"0";"0";"0.00";"0"
"java.util.LinkedList$DescendingIterator";"0";"0";"0";"0.00";"0"
"com.oracle.security.ucrypto.UcryptoProvider";"0";"0";"0";"0.00";"0"
"com.oracle.security.ucrypto.UcryptoException";"0";"0";"0";"0.00";"0"
"javax.management.JMX";"0";"0";"0";"0.00";"0"
"javax.management.MBeanServerInvocationHandler";"0";"0";"0";"0.00";"0"
"sun.nio.fs.NativeBuffers";"0";"0";"0";"0.00";"0"
"sun.nio.fs.NativeBuffer";"0";"0";"0";"0.00";"0"
"sun.nio.fs.NativeBuffer[]";"0";"0";"0";"0.00";"0"
"java.lang.reflect.Modifier";"0";"0";"0";"0.00";"0"
"java.security.cert.CertificateFactorySpi";"0";"0";"0";"0.00";"0"
"java.util.Collections$CheckedSet";"0";"0";"0";"0.00";"0"
"java.net.Parts";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11Digest";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11RSACipher";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11Cipher";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11Signature";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11Mac";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11KeyPairGenerator";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11ECDHKeyAgreement";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11KeyAgreement";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11SecretKeyFactory";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11TlsRsaPremasterSecretGenerator";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11TlsMasterSecretGenerator";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11TlsKeyMaterialGenerator";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11TlsPrfGenerator";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11KeyGenerator";"0";"0";"0";"0.00";"0"
"sun.security.ec.ECParameters";"0";"0";"0";"0.00";"0"
"java.nio.DirectByteBuffer$Deallocator";"0";"0";"0";"0.00";"0"
"java.nio.DirectByteBufferR";"0";"0";"0";"0.00";"0"
"java.nio.DirectCharBufferU";"0";"0";"0";"0.00";"0"
"java.nio.DirectCharBufferS";"0";"0";"0";"0.00";"0"
"java.nio.DirectShortBufferU";"0";"0";"0";"0.00";"0"
"java.nio.DirectShortBufferS";"0";"0";"0";"0.00";"0"
"java.nio.DirectIntBufferU";"0";"0";"0";"0.00";"0"
"java.nio.DirectIntBufferS";"0";"0";"0";"0.00";"0"
"java.nio.DirectLongBufferS";"0";"0";"0";"0.00";"0"
"java.nio.DirectFloatBufferU";"0";"0";"0";"0.00";"0"
"java.nio.DirectFloatBufferS";"0";"0";"0";"0.00";"0"
"java.nio.DirectDoubleBufferU";"0";"0";"0";"0.00";"0"
"java.nio.DirectDoubleBufferS";"0";"0";"0";"0.00";"0"
"com.sun.management.OSMBeanFactory";"0";"0";"0";"0.00";"0"
"java.lang.CharacterDataLatin1";"0";"0";"0";"0.00";"0"
"sun.misc.ExtensionDependency";"0";"0";"0";"0.00";"0"
"sun.misc.ExtensionInfo";"0";"0";"0";"0.00";"0"
"sun.misc.ExtensionDependency$1";"0";"0";"0";"0.00";"0"
"sun.misc.ExtensionDependency$2";"0";"0";"0";"0.00";"0"
"sun.misc.JarFilter";"0";"0";"0";"0.00";"0"
"sun.misc.ExtensionDependency$3";"0";"0";"0";"0.00";"0"
"sun.misc.ExtensionDependency$4";"0";"0";"0";"0.00";"0"
"sun.security.jca.ProviderConfig$1";"0";"0";"0";"0.00";"0"
"java.util.Collections$CheckedCollection";"0";"0";"0";"0.00";"0"
"java.util.TreeMap$DescendingSubMap";"0";"0";"0";"0.00";"0"
"java.util.TreeMap$AscendingSubMap";"0";"0";"0";"0.00";"0"
"java.util.TreeMap$DescendingKeyIterator";"0";"0";"0";"0.00";"0"
"java.util.AbstractMap$SimpleImmutableEntry";"0";"0";"0";"0.00";"0"
"java.util.Collections$EmptyEnumeration";"0";"0";"0";"0.00";"0"
"sun.security.provider.SunEntries";"0";"0";"0";"0.00";"0"
"java.security.Security";"0";"0";"0";"0.00";"0"
"java.security.Security$ProviderProperty";"0";"0";"0";"0.00";"0"
"java.security.Provider[]";"0";"0";"0";"0.00";"0"
"java.security.Security$2";"0";"0";"0";"0.00";"0"
"java.security.Security$1";"0";"0";"0";"0.00";"0"
"java.util.Collections$SynchronizedSortedMap";"0";"0";"0";"0.00";"0"
"java.util.zip.ZipFile$1";"0";"0";"0";"0.00";"0"
"java.net.Inet6AddressImpl";"0";"0";"0";"0.00";"0"
"java.net.Inet4AddressImpl";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DescriptorCache";"0";"0";"0";"0.00";"0"
"java.lang.ThreadDeath";"0";"0";"0";"0.00";"0"
"java.lang.Thread$WeakClassKey";"0";"0";"0";"0.00";"0"
"java.lang.Thread$1";"0";"0";"0";"0.00";"0"
"sun.nio.cs.US_ASCII$Encoder";"0";"0";"0";"0.00";"0"
"sun.nio.ch.IOStatus";"0";"0";"0";"0.00";"0"
"java.util.Collections$SynchronizedMap";"0";"0";"0";"0.00";"0"
"java.util.jar.JarFile$1";"0";"0";"0";"0.00";"0"
"java.util.jar.JarFile$2";"0";"0";"0";"0.00";"0"
"java.util.jar.JarFile$3";"0";"0";"0";"0.00";"0"
"java.util.jar.JarFile$4";"0";"0";"0";"0.00";"0"
"java.util.Collections$SynchronizedList";"0";"0";"0";"0.00";"0"
"sun.nio.fs.UnixFileStoreAttributes";"0";"0";"0";"0.00";"0"
"java.util.Collections$SynchronizedRandomAccessList";"0";"0";"0";"0.00";"0"
"java.lang.Process";"0";"0";"0";"0.00";"0"
"sun.security.x509.OIDMap";"0";"0";"0";"0.00";"0"
"java.io.SerializablePermission";"0";"0";"0";"0.00";"0"
"java.security.cert.X509Certificate";"0";"0";"0";"0.00";"0"
"sun.misc.Cleaner";"0";"0";"0";"0.00";"0"
"sun.misc.Cleaner$1";"0";"0";"0";"0.00";"0"
"java.util.AbstractSequentialList";"0";"0";"0";"0.00";"0"
"java.io.Reader";"0";"0";"0";"0.00";"0"
"java.io.RandomAccessFile";"0";"0";"0";"0.00";"0"
"java.security.AccessController";"0";"0";"0";"0.00";"0"
"java.security.AccessController$1";"0";"0";"0";"0.00";"0"
"sun.util.logging.LoggingSupport";"0";"0";"0";"0.00";"0"
"sun.util.logging.LoggingSupport$2";"0";"0";"0";"0.00";"0"
"java.util.Collections$SynchronizedSortedSet";"0";"0";"0";"0.00";"0"
"sun.security.jca.ProviderConfig";"0";"0";"0";"0.00";"0"
"java.lang.Package$1";"0";"0";"0";"0.00";"0"
"java.util.jar.JarInputStream";"0";"0";"0";"0.00";"0"
"com.sun.management.GcInfo";"0";"0";"0";"0.00";"0"
"sun.management.GcInfoCompositeData";"0";"0";"0";"0.00";"0"
"sun.util.locale.InternalLocaleBuilder";"0";"0";"0";"0.00";"0"
"java.util.IllformedLocaleException";"0";"0";"0";"0.00";"0"
"sun.util.resources.TimeZoneNames_en";"0";"0";"0";"0.00";"0"
"sun.security.util.PropertyExpander";"0";"0";"0";"0.00";"0"
"sun.security.util.PropertyExpander$ExpandException";"0";"0";"0";"0.00";"0"
"sun.net.ProgressSource";"0";"0";"0";"0.00";"0"
"sun.net.www.MeteredStream";"0";"0";"0";"0.00";"0"
"java.util.logging.Level";"0";"0";"0";"0.00";"0"
"java.util.Collections$SynchronizedSet";"0";"0";"0";"0.00";"0"
"java.math.MutableBigInteger";"0";"0";"0";"0.00";"0"
"java.math.BigDecimal";"0";"0";"0";"0.00";"0"
"java.math.SignedMutableBigInteger";"0";"0";"0";"0.00";"0"
"sun.util.resources.LocaleData";"0";"0";"0";"0.00";"0"
"sun.util.resources.LocaleData$2";"0";"0";"0";"0.00";"0"
"java.util.jar.JarEntry";"0";"0";"0";"0.00";"0"
"sun.misc.URLClassPath$Loader$1";"0";"0";"0";"0.00";"0"
"sun.util.calendar.ZoneInfoFile";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MBeanIntrospector";"0";"0";"0";"0.00";"0"
"javax.management.InvalidAttributeValueException";"0";"0";"0";"0.00";"0"
"sun.misc.URLClassPath$JarLoader$3";"0";"0";"0";"0.00";"0"
"sun.misc.InvalidJarIndexException";"0";"0";"0";"0.00";"0"
"java.io.ObjectInputStream$ValidationList$Callback";"0";"0";"0";"0.00";"0"
"java.io.ObjectInputStream$ValidationList$1";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MXBeanMappingFactory";"0";"0";"0";"0.00";"0"
"java.nio.ByteOrder";"0";"0";"0";"0.00";"0"
"sun.misc.IOUtils";"0";"0";"0";"0.00";"0"
"sun.security.rsa.RSAPadding";"0";"0";"0";"0.00";"0"
"java.security.InvalidAlgorithmParameterException";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MXBeanLookup";"0";"0";"0";"0.00";"0"
"javax.management.InstanceAlreadyExistsException";"0";"0";"0";"0.00";"0"
"java.lang.management.MemoryNotificationInfo";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeBuilder[][]";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeBuilder[]";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeBuilderViaFrom";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeBuilderViaConstructor";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeBuilderCheckGetters";"0";"0";"0";"0.00";"0"
